Area,Structural,Type,Unconnected_Height,Volume,Assembly_Code,Width,AcousticRating,FireRating
5.015,0,222.400_Skillevæg Badkabine_60 mm,2360,0.3009,221,60,,
2.7618,0,222.400_Skillevæg Badkabine_60 mm,2360,0.165708,221,60,,
4.6846,0,222.400_Skillevæg Badkabine_60 mm,2360,0.281076,221,60,,
4.6728,0,222.401_Skillevæg Badkabine_80 mm,2360,0.373824,221,80,,
5.015000125,0,222.400_Skillevæg Badkabine_60 mm,2360,0.300900007,221,60,,
2.7618,0,222.400_Skillevæg Badkabine_60 mm,2360,0.165708,221,60,,
4.684600121,0,222.400_Skillevæg Badkabine_60 mm,2360,0.281076007,221,60,,
4.672799995,0,222.401_Skillevæg Badkabine_80 mm,2360,0.373824,221,80,,
5.015,0,222.400_Skillevæg Badkabine_60 mm,2360,0.3009,221,60,,
2.7618,0,222.400_Skillevæg Badkabine_60 mm,2360,0.165708,221,60,,
4.6846,0,222.400_Skillevæg Badkabine_60 mm,2360,0.281076,221,60,,
4.6728,0,222.401_Skillevæg Badkabine_80 mm,2360,0.373824,221,80,,
5.015,0,222.400_Skillevæg Badkabine_60 mm,2360,0.3009,221,60,,
2.7618,0,222.400_Skillevæg Badkabine_60 mm,2360,0.165708,221,60,,
4.6846,0,222.400_Skillevæg Badkabine_60 mm,2360,0.281076,221,60,,
4.6728,0,222.401_Skillevæg Badkabine_80 mm,2360,0.373824,221,80,,
5.014999999,0,222.400_Skillevæg Badkabine_60 mm,2360,0.3009,221,60,,
2.761799999,0,222.400_Skillevæg Badkabine_60 mm,2360,0.165708,221,60,,
4.684599999,0,222.400_Skillevæg Badkabine_60 mm,2360,0.281076,221,60,,
4.6728,0,222.401_Skillevæg Badkabine_80 mm,2360,0.373824,221,80,,
5.015,0,222.400_Skillevæg Badkabine_60 mm,2360,0.3009,221,60,,
2.7618,0,222.400_Skillevæg Badkabine_60 mm,2360,0.165708,221,60,,
4.6846,0,222.400_Skillevæg Badkabine_60 mm,2360,0.281076,221,60,,
4.6728,0,222.401_Skillevæg Badkabine_80 mm,2360,0.373824,221,80,,
5.015,0,222.400_Skillevæg Badkabine_60 mm,2360,0.3009,221,60,,
2.7618,0,222.400_Skillevæg Badkabine_60 mm,2360,0.165708,221,60,,
4.6846,0,222.400_Skillevæg Badkabine_60 mm,2360,0.281076,221,60,,
4.6728,0,222.401_Skillevæg Badkabine_80 mm,2360,0.373824,221,80,,
5.015000125,0,222.400_Skillevæg Badkabine_60 mm,2360,0.300900007,221,60,,
2.7618,0,222.400_Skillevæg Badkabine_60 mm,2360,0.165708,221,60,,
4.684600121,0,222.400_Skillevæg Badkabine_60 mm,2360,0.281076007,221,60,,
4.672799995,0,222.401_Skillevæg Badkabine_80 mm,2360,0.373824,221,80,,
5.015,0,222.400_Skillevæg Badkabine_60 mm,2360,0.3009,221,60,,
2.7618,0,222.400_Skillevæg Badkabine_60 mm,2360,0.165708,221,60,,
4.6846,0,222.400_Skillevæg Badkabine_60 mm,2360,0.281076,221,60,,
4.6728,0,222.401_Skillevæg Badkabine_80 mm,2360,0.373824,221,80,,
5.015,0,222.400_Skillevæg Badkabine_60 mm,2360,0.3009,221,60,,
2.7618,0,222.400_Skillevæg Badkabine_60 mm,2360,0.165708,221,60,,
4.8734,0,222.400_Skillevæg Badkabine_60 mm,2360,0.292404,221,60,,
4.5312,0,222.401_Skillevæg Badkabine_80 mm,2360,0.362496,221,80,,
5.015,0,222.400_Skillevæg Badkabine_60 mm,2360,0.3009,221,60,,
2.7618,0,222.400_Skillevæg Badkabine_60 mm,2360,0.165708,221,60,,
4.6846,0,222.400_Skillevæg Badkabine_60 mm,2360,0.281076,221,60,,
4.67398,0,222.401_Skillevæg Badkabine_80 mm,2360,0.3739184,221,80,,
5.015,0,222.400_Skillevæg Badkabine_60 mm,2360,0.3009,221,60,,
2.7618,0,222.400_Skillevæg Badkabine_60 mm,2360,0.165708,221,60,,
4.6846,0,222.400_Skillevæg Badkabine_60 mm,2360,0.281076,221,60,,
4.67398,0,222.401_Skillevæg Badkabine_80 mm,2360,0.3739184,221,80,,
1.879,0,222.300_Glassystemvæg_20 mm,2500,0.03758,226,20,,
15.553615,0,222.002_Gipsskillevæg_145 mm,4533,2.255274175,224,145,44 dB,"EI 60 A2-s1,d0"
25.112815,0,222.014_Gipsskillevæg_145 mm,4533,3.641358174,224,145,56 dB,"EI 60 A2-s1,d0"
25.112815,0,222.014_Gipsskillevæg_145 mm,4533,3.641358172,224,145,56 dB,"EI 60 A2-s1,d0"
12.16249998,0,222.300_Glassystemvæg_20 mm,2500,0.24325,226,20,,
23.718765,0,222.002_Gipsskillevæg_145 mm,4533,3.439220925,224,145,44 dB,"EI 60 A2-s1,d0"
6.552035,0,222.012_Gipsskillevæg_145 mm,4533,0.950045075,224,145,62 dB,"EI 60 A2-s1,d0"
26.8584991,0,222.001_Gipsskillevæg_145 mm,4533,3.894482369,224,145,48 dB,"EI 60 A2-s1,d0"
26.8584991,0,222.002_Gipsskillevæg_145 mm,4533,3.894482369,224,145,44 dB,"EI 60 A2-s1,d0"
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.877604999,0,222.100_Forsatsvæg_70 mm,2980,0.34143235,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.877605,0,222.100_Forsatsvæg_70 mm,2980,0.34143235,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.414924999,0,222.100_Forsatsvæg_70 mm,2980,0.30904475,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.877604999,0,222.100_Forsatsvæg_70 mm,2980,0.34143235,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.877605,0,222.100_Forsatsvæg_70 mm,2980,0.34143235,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.877605,0,222.100_Forsatsvæg_70 mm,2980,0.34143235,224,70,34 dB,-
8.014199999,0,222.102_Forsatsvæg_50 mm,2980,0.40071,224,50,30 dB,-
4.632125,0,222.100_Forsatsvæg_70 mm,2980,0.32424875,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.88663,0,222.100_Forsatsvæg_70 mm,2980,0.3420641,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.886629999,0,222.100_Forsatsvæg_70 mm,2980,0.3420641,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.886629999,0,222.100_Forsatsvæg_70 mm,2980,0.3420641,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.886629999,0,222.100_Forsatsvæg_70 mm,2980,0.3420641,224,70,34 dB,-
6.2431,0,222.100_Forsatsvæg_70 mm,2980,0.437017,224,70,34 dB,-
4.88663,0,222.100_Forsatsvæg_70 mm,3610,0.3420641,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.88663,0,222.100_Forsatsvæg_70 mm,2980,0.3420641,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.8758,0,222.100_Forsatsvæg_70 mm,2980,0.341306,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.8758,0,222.100_Forsatsvæg_70 mm,2980,0.341306,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.875799999,0,222.100_Forsatsvæg_70 mm,2980,0.341306,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.875799999,0,222.100_Forsatsvæg_70 mm,2980,0.341306,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.8758,0,222.100_Forsatsvæg_70 mm,2980,0.341306,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.8758,0,222.100_Forsatsvæg_70 mm,2980,0.341306,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.877605056,0,222.100_Forsatsvæg_70 mm,2980,0.341432354,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.877605056,0,222.100_Forsatsvæg_70 mm,2980,0.341432354,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.877605056,0,222.100_Forsatsvæg_70 mm,2980,0.341432354,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.877605056,0,222.100_Forsatsvæg_70 mm,2980,0.341432354,224,70,34 dB,-
7.562949999,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.877605056,0,222.100_Forsatsvæg_70 mm,2980,0.341432354,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.877605056,0,222.100_Forsatsvæg_70 mm,2980,0.341432354,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.886630056,0,222.100_Forsatsvæg_70 mm,2980,0.342064104,224,70,34 dB,-
7.562950001,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.886630056,0,222.100_Forsatsvæg_70 mm,2980,0.342064104,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.886630033,0,222.100_Forsatsvæg_70 mm,2980,0.342064102,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.886630056,0,222.100_Forsatsvæg_70 mm,2980,0.342064104,224,70,34 dB,-
7.562949999,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.886630056,0,222.100_Forsatsvæg_70 mm,2980,0.342064104,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.886630033,0,222.100_Forsatsvæg_70 mm,2980,0.342064102,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.877605056,0,222.100_Forsatsvæg_70 mm,2980,0.341432354,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.877605056,0,222.100_Forsatsvæg_70 mm,2980,0.341432354,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.877605056,0,222.100_Forsatsvæg_70 mm,3610,0.341432354,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.877605056,0,222.100_Forsatsvæg_70 mm,2980,0.341432354,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.8758,0,222.100_Forsatsvæg_70 mm,2980,0.341306,224,70,34 dB,-
7.56295,0,222.100_Forsatsvæg_70 mm,2980,0.5294065,224,70,34 dB,-
4.875800056,0,222.100_Forsatsvæg_70 mm,2980,0.341306004,224,70,34 dB,-
5.015,0,222.400_Skillevæg Badkabine_60 mm,2360,0.3009,221,60,,
2.7618,0,222.400_Skillevæg Badkabine_60 mm,2360,0.165708,221,60,,
5.161,0,222.400_Skillevæg Badkabine_60 mm,2600,0.30966,221,60,,
4.6728,0,222.401_Skillevæg Badkabine_80 mm,2360,0.373824,221,80,,
8.014199999,0,222.102_Forsatsvæg_50 mm,2980,0.40071,224,50,30 dB,-
4.632124999,0,222.100_Forsatsvæg_70 mm,2980,0.32424875,224,70,34 dB,-
5.525,0,222.400_Skillevæg Badkabine_60 mm,2600,0.3315,221,60,,
2.7618,0,222.400_Skillevæg Badkabine_60 mm,2360,0.165708,221,60,,
4.6846,0,222.400_Skillevæg Badkabine_60 mm,2360,0.281076,221,60,,
4.6728,0,222.401_Skillevæg Badkabine_80 mm,2360,0.373824,221,80,,
8.014199998,0,222.102_Forsatsvæg_50 mm,2980,0.40071,224,50,30 dB,-
4.632125056,0,222.100_Forsatsvæg_70 mm,2980,0.324248754,224,70,34 dB,-
5.525,0,222.400_Skillevæg Badkabine_60 mm,2600,0.3315,221,60,,
2.7618,0,222.400_Skillevæg Badkabine_60 mm,2360,0.165708,221,60,,
4.6846,0,222.400_Skillevæg Badkabine_60 mm,2360,0.281076,221,60,,
4.6728,0,222.401_Skillevæg Badkabine_80 mm,2360,0.373824,221,80,,
8.014199999,0,222.102_Forsatsvæg_50 mm,2980,0.40071,224,50,30 dB,-
4.632125056,0,222.100_Forsatsvæg_70 mm,2980,0.324248754,224,70,34 dB,-
5.015,0,222.400_Skillevæg Badkabine_60 mm,2360,0.3009,221,60,,
2.6202,0,222.400_Skillevæg Badkabine_60 mm,2360,0.157212,221,60,,
5.317,0,222.400_Skillevæg Badkabine_60 mm,2600,0.31902,221,60,,
4.6728,0,222.401_Skillevæg Badkabine_80 mm,2360,0.373824,221,80,,
8.014199999,0,222.100_Forsatsvæg_70 mm,2980,0.560994,224,70,34 dB,-
4.88663,0,222.100_Forsatsvæg_70 mm,2980,0.3420641,224,70,34 dB,-
5.015,0,222.400_Skillevæg Badkabine_60 mm,2360,0.3009,221,60,,
2.761799999,0,222.400_Skillevæg Badkabine_60 mm,2360,0.165708,221,60,,
5.161,0,222.400_Skillevæg Badkabine_60 mm,2600,0.30966,221,60,,
4.6728,0,222.401_Skillevæg Badkabine_80 mm,2360,0.373824,221,80,,
8.014199998,0,222.102_Forsatsvæg_50 mm,2980,0.40071,224,50,30 dB,-
4.641149999,0,222.100_Forsatsvæg_70 mm,2980,0.3248805,224,70,34 dB,-
5.525,0,222.400_Skillevæg Badkabine_60 mm,2600,0.3315,221,60,,
2.7618,0,222.400_Skillevæg Badkabine_60 mm,2360,0.165708,221,60,,
4.6846,0,222.400_Skillevæg Badkabine_60 mm,2360,0.281076,221,60,,
4.6728,0,222.401_Skillevæg Badkabine_80 mm,2360,0.373824,221,80,,
8.014199998,0,222.102_Forsatsvæg_50 mm,2980,0.40071,224,50,30 dB,-
4.641150056,0,222.100_Forsatsvæg_70 mm,2980,0.324880504,224,70,34 dB,-
5.525,0,222.400_Skillevæg Badkabine_60 mm,2600,0.3315,221,60,,
2.7618,0,222.400_Skillevæg Badkabine_60 mm,2360,0.165708,221,60,,
4.6846,0,222.400_Skillevæg Badkabine_60 mm,2360,0.281076,221,60,,
4.6728,0,222.401_Skillevæg Badkabine_80 mm,2360,0.373824,221,80,,
8.014199998,0,222.102_Forsatsvæg_50 mm,2980,0.40071,224,50,30 dB,-
4.641150056,0,222.100_Forsatsvæg_70 mm,2980,0.324880504,224,70,34 dB,-
5.015000001,0,222.400_Skillevæg Badkabine_60 mm,2360,0.3009,221,60,,
2.679200001,0,222.400_Skillevæg Badkabine_60 mm,2360,0.160752,221,60,,
4.684600001,0,222.400_Skillevæg Badkabine_60 mm,2360,0.281076,221,60,,
4.590200001,0,222.401_Skillevæg Badkabine_80 mm,2360,0.367216,221,80,,
8.059325089,0,222.100_Forsatsvæg_70 mm,2980,0.564152756,224,70,34 dB,-
4.525628197,0,222.100_Forsatsvæg_70 mm,2980,0.316793974,224,70,34 dB,-
5.015000001,0,222.400_Skillevæg Badkabine_60 mm,2360,0.3009,221,60,,
2.679200001,0,222.400_Skillevæg Badkabine_60 mm,2360,0.160752,221,60,,
4.684600001,0,222.400_Skillevæg Badkabine_60 mm,2360,0.281076,221,60,,
4.590200001,0,222.401_Skillevæg Badkabine_80 mm,2360,0.367216,221,80,,
8.032250089,0,222.100_Forsatsvæg_70 mm,2980,0.562257506,224,70,34 dB,-
4.543678197,0,222.100_Forsatsvæg_70 mm,2980,0.318057474,224,70,34 dB,-
5.015000001,0,222.400_Skillevæg Badkabine_60 mm,2360,0.3009,221,60,,
2.679200001,0,222.400_Skillevæg Badkabine_60 mm,2360,0.160752,221,60,,
4.684600001,0,222.400_Skillevæg Badkabine_60 mm,2360,0.281076,221,60,,
4.590200001,0,222.401_Skillevæg Badkabine_80 mm,2360,0.367216,221,80,,
6.01065,0,222.100_Forsatsvæg_70 mm,2980,0.4207455,224,70,34 dB,-
4.543678197,0,222.100_Forsatsvæg_70 mm,2980,0.318057474,224,70,34 dB,-
5.015000001,0,222.400_Skillevæg Badkabine_60 mm,2360,0.3009,221,60,,
2.679200001,0,222.400_Skillevæg Badkabine_60 mm,2360,0.160752,221,60,,
4.684600001,0,222.400_Skillevæg Badkabine_60 mm,2360,0.281076,221,60,,
4.590200001,0,222.401_Skillevæg Badkabine_80 mm,2360,0.367216,221,80,,
8.014200282,0,222.100_Forsatsvæg_70 mm,2980,0.56099402,224,70,34 dB,-
4.525628197,0,222.100_Forsatsvæg_70 mm,2980,0.316793974,224,70,34 dB,-
5.015000001,0,222.400_Skillevæg Badkabine_60 mm,2360,0.3009,221,60,,
2.679200001,0,222.400_Skillevæg Badkabine_60 mm,2360,0.160752,221,60,,
4.684600001,0,222.401_Skillevæg Badkabine_80 mm,2360,0.374768,221,80,,
5.057000001,0,222.401_Skillevæg Badkabine_80 mm,2600,0.40456,221,80,,
8.014200089,0,222.100_Forsatsvæg_70 mm,2980,0.560994006,224,70,34 dB,-
4.516603197,0,222.100_Forsatsvæg_70 mm,2980,0.316162224,224,70,34 dB,-
5.015000001,0,222.400_Skillevæg Badkabine_60 mm,2360,0.3009,221,60,,
2.679200001,0,222.400_Skillevæg Badkabine_60 mm,2360,0.160752,221,60,,
4.684600001,0,222.401_Skillevæg Badkabine_80 mm,2360,0.374768,221,80,,
4.590200001,0,222.401_Skillevæg Badkabine_80 mm,2360,0.367216,221,80,,
5.992600282,0,222.100_Forsatsvæg_70 mm,2980,0.41948202,224,70,34 dB,-
4.516603197,0,222.100_Forsatsvæg_70 mm,2980,0.316162224,224,70,34 dB,-
5.015,0,222.400_Skillevæg Badkabine_60 mm,2360,0.3009,221,60,,
2.620199999,0,222.400_Skillevæg Badkabine_60 mm,2360,0.157212,221,60,,
5.317,0,222.400_Skillevæg Badkabine_60 mm,2600,0.31902,221,60,,
4.67398,0,222.401_Skillevæg Badkabine_80 mm,2360,0.3739184,221,80,,
8.014199999,0,222.100_Forsatsvæg_70 mm,2980,0.560994,224,70,34 dB,-
4.877605,0,222.100_Forsatsvæg_70 mm,2980,0.34143235,224,70,34 dB,-
5.015,0,222.400_Skillevæg Badkabine_60 mm,2360,0.3009,221,60,,
2.6202,0,222.400_Skillevæg Badkabine_60 mm,2360,0.157212,221,60,,
5.317,0,222.400_Skillevæg Badkabine_60 mm,2600,0.31902,221,60,,
4.6728,0,222.401_Skillevæg Badkabine_80 mm,2360,0.373824,221,80,,
8.014199998,0,222.102_Forsatsvæg_50 mm,2980,0.40071,224,50,30 dB,-
4.632124999,0,222.100_Forsatsvæg_70 mm,2980,0.32424875,224,70,34 dB,-
5.525,0,222.400_Skillevæg Badkabine_60 mm,2600,0.3315,221,60,,
2.7618,0,222.400_Skillevæg Badkabine_60 mm,2360,0.165708,221,60,,
4.6846,0,222.400_Skillevæg Badkabine_60 mm,2360,0.281076,221,60,,
4.6728,0,222.401_Skillevæg Badkabine_80 mm,2360,0.373824,221,80,,
8.014199999,0,222.102_Forsatsvæg_50 mm,2980,0.40071,224,50,30 dB,-
4.632125056,0,222.100_Forsatsvæg_70 mm,2980,0.324248754,224,70,34 dB,-
5.525,0,222.400_Skillevæg Badkabine_60 mm,2600,0.3315,221,60,,
2.761799999,0,222.400_Skillevæg Badkabine_60 mm,2360,0.165708,221,60,,
4.6846,0,222.400_Skillevæg Badkabine_60 mm,2360,0.281076,221,60,,
4.6728,0,222.401_Skillevæg Badkabine_80 mm,2360,0.373824,221,80,,
8.014199999,0,222.100_Forsatsvæg_70 mm,2980,0.560994,224,70,34 dB,-
4.875800056,0,222.100_Forsatsvæg_70 mm,2980,0.341306004,224,70,34 dB,-
5.525000001,0,222.400_Skillevæg Badkabine_60 mm,2600,0.3315,221,60,,
3.146000001,0,222.400_Skillevæg Badkabine_60 mm,2600,0.18876,221,60,,
5.161000001,0,222.400_Skillevæg Badkabine_60 mm,2600,0.30966,221,60,,
5.057000001,0,222.401_Skillevæg Badkabine_80 mm,2600,0.40456,221,80,,
8.032250089,0,222.100_Forsatsvæg_70 mm,2980,0.562257506,224,70,34 dB,-
4.534653197,0,222.100_Forsatsvæg_70 mm,2980,0.317425724,224,70,34 dB,-
5.525000001,0,222.400_Skillevæg Badkabine_60 mm,2600,0.3315,221,60,,
3.146000001,0,222.400_Skillevæg Badkabine_60 mm,2600,0.18876,221,60,,
5.161000001,0,222.400_Skillevæg Badkabine_60 mm,2600,0.30966,221,60,,
5.057000001,0,222.401_Skillevæg Badkabine_80 mm,2600,0.40456,221,80,,
6.010650282,0,222.100_Forsatsvæg_70 mm,2980,0.42074552,224,70,34 dB,-
4.53285,0,222.100_Forsatsvæg_70 mm,2980,0.3172995,224,70,34 dB,-
6.52433,0,222.100_Forsatsvæg_70 mm,2980,0.4567031,224,70,34 dB,-
10.43289869,0,222.100_Forsatsvæg_70 mm,2980,0.730302908,224,70,34 dB,-
6.52433,0,222.100_Forsatsvæg_70 mm,2700,0.4567031,224,70,34 dB,-
9.98165,0,222.100_Forsatsvæg_70 mm,2700,0.6987155,224,70,34 dB,-
6.52433,0,222.100_Forsatsvæg_70 mm,2700,0.4567031,224,70,34 dB,-
9.98165,0,222.100_Forsatsvæg_70 mm,2700,0.6987155,224,70,34 dB,-
23.25451076,0,222.002_Gipsskillevæg_145 mm,3983,3.37190406,224,145,44 dB,"EI 60 A2-s1,d0"
91.15657,1,KON_Ydervæg Sandwichelementvæg_540 mm_70-225-245,5153,49.2183642,211,540,,
33.54603,1,KON_Ydervæg Sandwichelementvæg_540 mm_70-225-245,5153,18.1148562,211,540,,
27.60219,0,222.002_Gipsskillevæg_145 mm,4533,4.00231755,224,145,44 dB,"EI 60 A2-s1,d0"
10.01724274,0,222.009_Gipsskillevæg_145 mm,4533,1.452500197,224,145,54 dB,"EI 60 A2-s1,d0"
13.5819273,0,222.009_Gipsskillevæg_145 mm,4533,1.969379459,224,145,54 dB,"EI 60 A2-s1,d0"
21.89638496,0,222.009_Gipsskillevæg_145 mm,4533,3.17497582,224,145,54 dB,"EI 60 A2-s1,d0"
2.66861,0,222.103_Forsatsvæg_120 mm,4533,0.3202332,224,120,34 dB,"EI 30 A2-s1,d0"
2.66861,0,222.103_Forsatsvæg_120 mm,4533,0.3202332,224,120,34 dB,"EI 30 A2-s1,d0"
3.246145,0,222.103_Forsatsvæg_120 mm,4533,0.3895374,224,120,34 dB,"EI 30 A2-s1,d0"
10.574865,0,222.001_Gipsskillevæg_145 mm,4533,1.533355425,224,145,48 dB,"EI 60 A2-s1,d0"
27.8,0,222.300_Glassystemvæg_20 mm,2500,0.556,226,20,,
14.223515,0,222.002_Gipsskillevæg_145 mm,4533,2.014025675,224,145,44 dB,"EI 60 A2-s1,d0"
15.553615,0,222.002_Gipsskillevæg_145 mm,4533,2.255274175,224,145,44 dB,"EI 60 A2-s1,d0"
15.553615,0,222.002_Gipsskillevæg_145 mm,4533,2.255274175,224,145,44 dB,"EI 60 A2-s1,d0"
15.553615,0,222.002_Gipsskillevæg_145 mm,4533,2.255274175,224,145,44 dB,"EI 60 A2-s1,d0"
13.9106275,0,222.110_Forsatsvæg_135 mm,3983,1.843158144,224,132.5,36 dB,"EI 60 A2-s1,d0"
7.044038577,0,222.001_Gipsskillevæg_145 mm,4533,1.021385594,224,145,48 dB,"EI 60 A2-s1,d0"
11.570615,0,222.002_Gipsskillevæg_145 mm,4533,1.677739175,224,145,44 dB,"EI 60 A2-s1,d0"
16.68877,0,222.002_Gipsskillevæg_145 mm,4533,2.41987165,224,145,44 dB,"EI 60 A2-s1,d0"
1.504,0,222.300_Glassystemvæg_20 mm,2500,0.03008,226,20,,
10.82999935,0,222.002_Gipsskillevæg_145 mm,4230,1.570349906,224,145,44 dB,"EI 60 A2-s1,d0"
8.6793,1,KON_Væg Indervæg_Beton_150 mm,4683,1.301895,221,150,,
4.2518,0,222.002_Gipsskillevæg_145 mm,3983,0.616511,224,145,44 dB,"EI 60 A2-s1,d0"
20.16283,0,222.001_Gipsskillevæg_145 mm,4533,2.887763364,224,145,48 dB,"EI 60 A2-s1,d0"
23.333815,0,222.002_Gipsskillevæg_145 mm,4533,3.383403175,224,145,44 dB,"EI 60 A2-s1,d0"
6.39918,0,222.002_Gipsskillevæg_145 mm,4933,0.9278811,224,145,44 dB,"EI 60 A2-s1,d0"
15.82263,0,222.002_Gipsskillevæg_145 mm,4383,2.29428135,224,145,44 dB,"EI 60 A2-s1,d0"
4.291138409,0,222.300_Glassystemvæg_20 mm,2500,0.085822768,226,20,,
19.8836825,0,222.001_Gipsskillevæg_145 mm,4533,2.883133962,224,145,48 dB,"EI 60 A2-s1,d0"
23.81834082,0,222.110_Forsatsvæg_135 mm,4533,3.155930158,224,132.5,36 dB,"EI 60 A2-s1,d0"
9.5592,0,222.008_Gipsskillevæg Vådrum Ensidig_145 mm,4533,1.386084,224,145,44 dB,"EI 60 A2-s1,d0"
2.628728317,0,222.002_Gipsskillevæg_145 mm,4533,0.381165606,224,145,44 dB,"EI 60 A2-s1,d0"
10.59478,0,222.008_Gipsskillevæg Vådrum Ensidig_145 mm,4533,1.5362431,224,145,44 dB,"EI 60 A2-s1,d0"
27.9909475,0,222.002_Gipsskillevæg_145 mm,4533,4.058687388,224,145,44 dB,"EI 60 A2-s1,d0"
19.14471,0,222.404_Forsatsvæg Cementbaseret plade_120 mm,4383,2.2973652,224,120,,
16.629415,0,222.113_Forsatsvæg_135 mm,4533,2.203397488,224,132.5,36 dB,"EI 60 A2-s1,d0"
20.41287467,0,222.002_Gipsskillevæg_145 mm,4533,2.959866828,224,145,44 dB,"EI 60 A2-s1,d0"
83.93555907,1,KON_Ydervæg Sandwichelementvæg_540 mm_70-175-295,4533,45.244086,211,540,,
27.885,0,222.408_Skillevæg_145 mm,3100,4.18275,224,150,,
15.765,0,222.408_Skillevæg_145 mm,3100,2.36475,224,150,,
32.5058,0,222.408_Skillevæg_145 mm,3100,4.87587,224,150,,
15.405,0,222.408_Skillevæg_145 mm,3100,2.31075,224,150,,
9.5193,1,KON_Væg Indervæg_Beton_200 mm,4533,1.90386,221,200,,
28.24059,1,KON_Væg Indervæg_Beton_300 mm,4533,8.472177,221,300,,
12.7456,1,KON_Væg Indervæg_Beton_200 mm,4533,2.54912,221,200,,
22.171234,1,KON_Væg Indervæg_Beton_200 mm,4533,4.4342468,221,200,,
15.82263,0,222.002_Gipsskillevæg_145 mm,4383,2.29428135,224,145,44 dB,"EI 60 A2-s1,d0"
110.1025158,1,KON_Væg Indervæg_Beton_200 mm,5088,22.02050315,221,200,,
18.62775,0,222.008_Gipsskillevæg Vådrum Ensidig_145 mm,4933,2.70102375,224,145,44 dB,"EI 60 A2-s1,d0"
27.61756959,0,222.007_Gipsskillevæg Vådrum_145 mm,4933,4.00454759,224,145,48 dB,"EI 60 A2-s1,d0"
